region_id,region_name,parent_region_id,parent_region_name,depth,is_leaf,child_count,shortname,species,rgb
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OTS1_OTS_LEFT,Area OTS1 (OTS) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OTS1_OTS,Area OTS1 (OTS),6,True,0,,Homo sapiens,"(102, 0, 52)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUPERIOR_TEMPORAL_GYRUS,superior temporal gyrus,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_LOBE,temporal lobe,4,False,3,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_3_STG,Area Te 3 (STG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUPERIOR_TEMPORAL_GYRUS,superior temporal gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_3_STG_RIGHT,Area Te 3 (STG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_3_STG,Area Te 3 (STG),6,True,0,,Homo sapiens,"(159, 104, 108)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_3_STG_LEFT,Area Te 3 (STG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_3_STG,Area Te 3 (STG),6,True,0,,Homo sapiens,"(159, 104, 108)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_2_STG,Area Te 2.2 (STG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUPERIOR_TEMPORAL_GYRUS,superior temporal gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_2_STG_RIGHT,Area Te 2.2 (STG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_2_STG,Area Te 2.2 (STG),6,True,0,,Homo sapiens,"(138, 62, 192)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_2_STG_LEFT,Area Te 2.2 (STG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_2_STG,Area Te 2.2 (STG),6,True,0,,Homo sapiens,"(138, 62, 192)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_1_STG,Area Te 2.1 (STG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUPERIOR_TEMPORAL_GYRUS,superior temporal gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_1_STG_RIGHT,Area Te 2.1 (STG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_1_STG,Area Te 2.1 (STG),6,True,0,,Homo sapiens,"(67, 253, 44)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_1_STG_LEFT,Area Te 2.1 (STG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_1_STG,Area Te 2.1 (STG),6,True,0,,Homo sapiens,"(67, 253, 44)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_HESCHL_S_GYRUS,Heschl's gyrus,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_LOBE,temporal lobe,4,False,3,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_1_HESCHL,Area Te 1.1 (HESCHL),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_HESCHL_S_GYRUS,Heschl's gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_1_HESCHL_RIGHT,Area Te 1.1 (HESCHL) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_1_HESCHL,Area Te 1.1 (HESCHL),6,True,0,,Homo sapiens,"(7, 112, 68)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_1_HESCHL_LEFT,Area Te 1.1 (HESCHL) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_1_HESCHL,Area Te 1.1 (HESCHL),6,True,0,,Homo sapiens,"(7, 112, 68)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_2_HESCHL,Area Te 1.2 (HESCHL),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_HESCHL_S_GYRUS,Heschl's gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_2_HESCHL_RIGHT,Area Te 1.2 (HESCHL) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_2_HESCHL,Area Te 1.2 (HESCHL),6,True,0,,Homo sapiens,"(201, 250, 192)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_2_HESCHL_LEFT,Area Te 1.2 (HESCHL) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_2_HESCHL,Area Te 1.2 (HESCHL),6,True,0,,Homo sapiens,"(201, 250, 192)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_0_HESCHL,Area Te 1.0 (HESCHL),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_HESCHL_S_GYRUS,Heschl's gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_0_HESCHL_RIGHT,Area Te 1.0 (HESCHL) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_0_HESCHL,Area Te 1.0 (HESCHL),6,True,0,,Homo sapiens,"(251, 83, 222)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_0_HESCHL_LEFT,Area Te 1.0 (HESCHL) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_0_HESCHL,Area Te 1.0 (HESCHL),6,True,0,,Homo sapiens,"(251, 83, 222)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PARAHIPPOCAMPAL_GYRUS,parahippocampal gyrus,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_LOBE,temporal lobe,4,False,3,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH1_PHG,Area Ph1 (PhG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PARAHIPPOCAMPAL_GYRUS,parahippocampal gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH1_PHG_RIGHT,Area Ph1 (PhG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH1_PHG,Area Ph1 (PhG),6,True,0,,Homo sapiens,"(0, 128, 0)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH1_PHG_LEFT,Area Ph1 (PhG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH1_PHG,Area Ph1 (PhG),6,True,0,,Homo sapiens,"(0, 128, 0)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH2_PHG,Area Ph2 (PhG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PARAHIPPOCAMPAL_GYRUS,parahippocampal gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH2_PHG_RIGHT,Area Ph2 (PhG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH2_PHG,Area Ph2 (PhG),6,True,0,,Homo sapiens,"(128, 128, 0)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH2_PHG_LEFT,Area Ph2 (PhG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH2_PHG,Area Ph2 (PhG),6,True,0,,Homo sapiens,"(128, 128, 0)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH3_PHG,Area Ph3 (PhG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PARAHIPPOCAMPAL_GYRUS,parahippocampal gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH3_PHG_RIGHT,Area Ph3 (PhG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH3_PHG,Area Ph3 (PhG),6,True,0,,Homo sapiens,"(128, 0, 0)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH3_PHG_LEFT,Area Ph3 (PhG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH3_PHG,Area Ph3 (PhG),6,True,0,,Homo sapiens,"(128, 0, 0)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_COLLATERAL_SULCUS,collateral sulcus,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_LOBE,temporal lobe,4,False,1,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_COS1_COS,Area CoS1 (CoS),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_COLLATERAL_SULCUS,collateral sulcus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_COS1_COS_RIGHT,Area CoS1 (CoS) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_COS1_COS,Area CoS1 (CoS),6,True,0,,Homo sapiens,"(0, 120, 128)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_COS1_COS_LEFT,Area CoS1 (CoS) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_COS1_COS,Area CoS1 (CoS),6,True,0,,Homo sapiens,"(0, 120, 128)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_INSULA,temporal insula,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_LOBE,temporal lobe,4,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TI_STG,Area TI (STG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_INSULA,temporal insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TI_STG_RIGHT,Area TI (STG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TI_STG,Area TI (STG),6,True,0,,Homo sapiens,"(85, 100, 21)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TI_STG_LEFT,Area TI (STG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TI_STG,Area TI (STG),6,True,0,,Homo sapiens,"(85, 100, 21)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TEI_STG,Area TeI (STG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_INSULA,temporal insula,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TEI_STG_RIGHT,Area TeI (STG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TEI_STG,Area TeI (STG),6,True,0,,Homo sapiens,"(22, 78, 92)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TEI_STG_LEFT,Area TeI (STG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TEI_STG,Area TeI (STG),6,True,0,,Homo sapiens,"(22, 78, 92)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FUSIFORM_GYRUS,fusiform gyrus,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_LOBE,temporal lobe,4,False,5,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG5_FUSG,Area FG5 (FusG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FUSIFORM_GYRUS,fusiform gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG5_FUSG_RIGHT,Area FG5 (FusG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG5_FUSG,Area FG5 (FusG),6,True,0,,Homo sapiens,"(30, 244, 75)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG5_FUSG_LEFT,Area FG5 (FusG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG5_FUSG,Area FG5 (FusG),6,True,0,,Homo sapiens,"(30, 244, 75)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG2_FUSG,Area FG2 (FusG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FUSIFORM_GYRUS,fusiform gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG2_FUSG_RIGHT,Area FG2 (FusG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG2_FUSG,Area FG2 (FusG),6,True,0,,Homo sapiens,"(167, 94, 148)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG2_FUSG_LEFT,Area FG2 (FusG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG2_FUSG,Area FG2 (FusG),6,True,0,,Homo sapiens,"(167, 94, 148)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG3_FUSG,Area FG3 (FusG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FUSIFORM_GYRUS,fusiform gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG3_FUSG_RIGHT,Area FG3 (FusG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG3_FUSG,Area FG3 (FusG),6,True,0,,Homo sapiens,"(120, 146, 36)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG3_FUSG_LEFT,Area FG3 (FusG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG3_FUSG,Area FG3 (FusG),6,True,0,,Homo sapiens,"(120, 146, 36)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG1_FUSG,Area FG1 (FusG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FUSIFORM_GYRUS,fusiform gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG1_FUSG_RIGHT,Area FG1 (FusG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG1_FUSG,Area FG1 (FusG),6,True,0,,Homo sapiens,"(131, 183, 57)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG1_FUSG_LEFT,Area FG1 (FusG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG1_FUSG,Area FG1 (FusG),6,True,0,,Homo sapiens,"(131, 183, 57)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG4_FUSG,Area FG4 (FusG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FUSIFORM_GYRUS,fusiform gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG4_FUSG_RIGHT,Area FG4 (FusG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG4_FUSG,Area FG4 (FusG),6,True,0,,Homo sapiens,"(170, 220, 174)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG4_FUSG_LEFT,Area FG4 (FusG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG4_FUSG,Area FG4 (FusG),6,True,0,,Homo sapiens,"(170, 220, 174)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORO_PARIETAL_JUNCTION,temporo-parietal junction,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_LOBE,temporal lobe,4,False,1,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TPJ_STG_SMG,"Area TPJ (STG, SMG)",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORO_PARIETAL_JUNCTION,temporo-parietal junction,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TPJ_STG_SMG_RIGHT,"Area TPJ (STG, SMG) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TPJ_STG_SMG,"Area TPJ (STG, SMG)",6,True,0,,Homo sapiens,"(95, 195, 49)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TPJ_STG_SMG_LEFT,"Area TPJ (STG, SMG) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TPJ_STG_SMG,"Area TPJ (STG, SMG)",6,True,0,,Homo sapiens,"(95, 195, 49)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_OCCIPITAL_LOBE,occipital lobe,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CEREBRAL_CORTEX,cerebral cortex,3,False,4,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_OCCIPITAL_CORTEX,occipital cortex,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_OCCIPITAL_LOBE,occipital lobe,4,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC2_V2_18,"Area hOc2 (V2, 18)",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_OCCIPITAL_CORTEX,occipital cortex,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC2_V2_18_RIGHT,"Area hOc2 (V2, 18) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC2_V2_18,"Area hOc2 (V2, 18)",6,True,0,,Homo sapiens,"(83, 109, 21)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC2_V2_18_LEFT,"Area hOc2 (V2, 18) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC2_V2_18,"Area hOc2 (V2, 18)",6,True,0,,Homo sapiens,"(83, 109, 21)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC1_V1_17_CALCS,"Area hOc1 (V1, 17, CalcS)",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_OCCIPITAL_CORTEX,occipital cortex,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC1_V1_17_CALCS_RIGHT,"Area hOc1 (V1, 17, CalcS) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC1_V1_17_CALCS,"Area hOc1 (V1, 17, CalcS)",6,True,0,,Homo sapiens,"(189, 132, 146)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC1_V1_17_CALCS_LEFT,"Area hOc1 (V1, 17, CalcS) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC1_V1_17_CALCS,"Area hOc1 (V1, 17, CalcS)",6,True,0,,Homo sapiens,"(189, 132, 146)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DORSAL_OCCIPITAL_CORTEX,dorsal occipital cortex,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_OCCIPITAL_LOBE,occipital lobe,4,False,3,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC6_POS,Area hOc6 (POS),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DORSAL_OCCIPITAL_CORTEX,dorsal occipital cortex,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC6_POS_RIGHT,Area hOc6 (POS) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC6_POS,Area hOc6 (POS),6,True,0,,Homo sapiens,"(238, 66, 26)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC6_POS_LEFT,Area hOc6 (POS) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC6_POS,Area hOc6 (POS),6,True,0,,Homo sapiens,"(238, 66, 26)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4D_CUNEUS,Area hOc4d (Cuneus),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DORSAL_OCCIPITAL_CORTEX,dorsal occipital cortex,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4D_CUNEUS_RIGHT,Area hOc4d (Cuneus) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4D_CUNEUS,Area hOc4d (Cuneus),6,True,0,,Homo sapiens,"(170, 62, 218)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4D_CUNEUS_LEFT,Area hOc4d (Cuneus) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4D_CUNEUS,Area hOc4d (Cuneus),6,True,0,,Homo sapiens,"(170, 62, 218)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC3D_CUNEUS,Area hOc3d (Cuneus),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DORSAL_OCCIPITAL_CORTEX,dorsal occipital cortex,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC3D_CUNEUS_RIGHT,Area hOc3d (Cuneus) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC3D_CUNEUS,Area hOc3d (Cuneus),6,True,0,,Homo sapiens,"(105, 190, 47)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC3D_CUNEUS_LEFT,Area hOc3d (Cuneus) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC3D_CUNEUS,Area hOc3d (Cuneus),6,True,0,,Homo sapiens,"(105, 190, 47)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VENTRAL_OCCIPITAL_CORTEX,ventral occipital cortex,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_OCCIPITAL_LOBE,occipital lobe,4,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC3V_LINGG,Area hOc3v (LingG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VENTRAL_OCCIPITAL_CORTEX,ventral occipital cortex,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC3V_LINGG_RIGHT,Area hOc3v (LingG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC3V_LINGG,Area hOc3v (LingG),6,True,0,,Homo sapiens,"(82, 179, 155)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC3V_LINGG_LEFT,Area hOc3v (LingG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC3V_LINGG,Area hOc3v (LingG),6,True,0,,Homo sapiens,"(82, 179, 155)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4V_LINGG,Area hOc4v (LingG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VENTRAL_OCCIPITAL_CORTEX,ventral occipital cortex,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4V_LINGG_RIGHT,Area hOc4v (LingG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4V_LINGG,Area hOc4v (LingG),6,True,0,,Homo sapiens,"(222, 77, 155)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4V_LINGG_LEFT,Area hOc4v (LingG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4V_LINGG,Area hOc4v (LingG),6,True,0,,Homo sapiens,"(222, 77, 155)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LATERAL_OCCIPITAL_CORTEX,lateral occipital cortex,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_OCCIPITAL_LOBE,occipital lobe,4,False,3,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4LP_LOC,Area hOc4lp (LOC),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LATERAL_OCCIPITAL_CORTEX,lateral occipital cortex,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4LP_LOC_RIGHT,Area hOc4lp (LOC) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4LP_LOC,Area hOc4lp (LOC),6,True,0,,Homo sapiens,"(95, 112, 252)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4LP_LOC_LEFT,Area hOc4lp (LOC) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4LP_LOC,Area hOc4lp (LOC),6,True,0,,Homo sapiens,"(95, 112, 252)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC5_LOC,Area hOc5 (LOC),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_LATERAL_OCCIPITAL_CORTEX,lateral occipital cortex,5,False,2,,Homo sapiens,
