row_index,julich_asset_file,julich_component_id,julich_region_name,julich_hemisphere,spatial_identity_status,canonical_g4_descendant_count,canonical_g4_ids,pp_top1_g3_id,pp_top1_name,pp_top1_joint_mass,pp_top1_g4_weighted,pp_top1_g3_weighted,pp_top1_cosine,pp_top1_soft_dice,pp_top2_g3_id,pp_top2_g4_weighted,pp_top3_g3_id,pp_top1_top2_margin,pp_top1_top2_ratio,pp_association_effective_targets,hard_top1_g3_id,hard_top1_name,hard_top1_coverage,hard_top2_g3_id,hard_top2_coverage,hard_top3_g3_id,hard_top3_coverage,hard_top1_top2_margin,hard_top1_top2_ratio,hard_total_bna_coverage,bna_uncovered_fraction,effective_target_count,top1_agreement,evidence_pattern,qa_flags,metric_version,scientific_decision,decision_reason
231,AREA_PH1_PHG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH1_PHG,Area Ph1 (PhG) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH1_PHG_LEFT,NGIQ-BR-00000199,MVOcC_L_5_4,622.14097217,0.51152576,0.08660857,0.50563698,0.29778682,NGIQ-BR-00000117,0.12384391,NGIQ-BR-00000015,0.38768185,4.1304,4.6819,NGIQ-BR-00000199,MVOcC_L_5_4,0.65942005,NGIQ-BR-00000117,0.13388727,NGIQ-BR-00000131,0.04836446,0.52553279,4.9252,0.86322797,0.13677203,2.1635,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
232,AREA_PH1_PHG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH1_PHG,Area Ph1 (PhG) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH1_PHG_RIGHT,NGIQ-BR-00000200,MVOcC_R_5_4,566.80364559,0.42701511,0.07889788,0.3569463,0.23314411,NGIQ-BR-00000118,0.37770964,NGIQ-BR-00000116,0.04930547,1.1305,3.9256,NGIQ-BR-00000200,MVOcC_R_5_4,0.50191267,NGIQ-BR-00000118,0.43821533,NGIQ-BR-00000132,0.01503782,0.06369734,1.1454,0.96724554,0.03275446,2.2732,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
233,AREA_PH2_PHG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH2_PHG,Area Ph2 (PhG) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH2_PHG_LEFT,NGIQ-BR-00000115,FuG_L_3_1,469.96518572,0.3719624,0.05098401,0.2652005,0.15159195,NGIQ-BR-00000125,0.16586311,NGIQ-BR-00000131,0.20609929,2.2426,6.798,NGIQ-BR-00000115,FuG_L_3_1,0.4094425,NGIQ-BR-00000125,0.15791047,NGIQ-BR-00000199,0.09773314,0.25153203,2.5929,0.90304437,0.09695563,5.1134,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
234,AREA_PH2_PHG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH2_PHG,Area Ph2 (PhG) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH2_PHG_RIGHT,NGIQ-BR-00000116,FuG_R_3_1,340.21383397,0.30266012,0.03895238,0.21151099,0.11930982,NGIQ-BR-00000118,0.21142083,NGIQ-BR-00000126,0.09123929,1.4316,6.5313,NGIQ-BR-00000116,FuG_R_3_1,0.31327657,NGIQ-BR-00000126,0.22797381,NGIQ-BR-00000118,0.12588765,0.08530276,1.3742,0.89772392,0.10227608,5.1667,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
235,AREA_PH3_PHG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH3_PHG,Area Ph3 (PhG) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH3_PHG_LEFT,NGIQ-BR-00000199,MVOcC_L_5_4,347.49439393,0.59060666,0.04837488,0.43973473,0.17625947,NGIQ-BR-00000201,0.11117826,NGIQ-BR-00000117,0.4794284,5.3122,4.4057,NGIQ-BR-00000199,MVOcC_L_5_4,0.76057092,NGIQ-BR-00000117,0.11253641,NGIQ-BR-00000201,0.04111699,0.64803451,6.7584,0.96620213,0.03379787,2.1912,TRUE,SINGLE_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
236,AREA_PH3_PHG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH3_PHG,Area Ph3 (PhG) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH3_PHG_RIGHT,NGIQ-BR-00000200,MVOcC_R_5_4,616.74896277,0.76899014,0.08585016,0.52990329,0.26878751,NGIQ-BR-00000118,0.0684098,NGIQ-BR-00000196,0.70058034,11.2409,2.9225,NGIQ-BR-00000200,MVOcC_R_5_4,0.88043939,NGIQ-BR-00000118,0.05781982,NGIQ-BR-00000132,0.02865363,0.82261957,15.2273,0.98326256,0.01673744,1.5616,TRUE,SINGLE_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
243,AREA_S32_SACC_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_S32_SACC,Area s32 (sACC) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_S32_SACC_LEFT,NGIQ-BR-00000065,OrG_L_6_5,319.43477586,0.32242273,0.04053777,0.23749083,0.13199659,NGIQ-BR-00000057,0.28249829,NGIQ-BR-00000193,0.03992444,1.1413,4.4986,NGIQ-BR-00000065,OrG_L_6_5,0.38474468,NGIQ-BR-00000193,0.33281317,NGIQ-BR-00000057,0.19293918,0.05193151,1.156,0.91223162,0.08776838,2.9303,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
244,AREA_S32_SACC_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_S32_SACC,Area s32 (sACC) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_S32_SACC_RIGHT,NGIQ-BR-00000058,OrG_R_6_1,441.70874545,0.58362909,0.07257196,0.43608422,0.22096883,NGIQ-BR-00000066,0.25043216,NGIQ-BR-00000064,0.33319693,2.3305,3.4123,NGIQ-BR-00000058,OrG_R_6_1,0.71323587,NGIQ-BR-00000066,0.18738901,NGIQ-BR-00000194,0.05284823,0.52584686,3.8062,0.96517187,0.03482813,2.1544,TRUE,SINGLE_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
245,AREA_SFG2_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG,Area SFG2 (SFG) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG_LEFT,NGIQ-BR-00000023,SFG_L_7_3,931.48942109,0.63533025,0.10947382,0.63559631,0.45400287,NGIQ-BR-00000029,0.14132182,NGIQ-BR-00000021,0.49400843,4.4956,3.2813,NGIQ-BR-00000023,SFG_L_7_3,0.88076116,NGIQ-BR-00000029,0.03022185,NGIQ-BR-00000031,0.02748719,0.8505393,29.1432,0.96315452,0.03684548,1.5102,TRUE,SINGLE_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
246,AREA_SFG2_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG,Area SFG2 (SFG) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG_RIGHT,NGIQ-BR-00000024,SFG_R_7_3,1415.77237386,0.65890706,0.16977179,0.72259685,0.59438232,NGIQ-BR-00000022,0.1007659,NGIQ-BR-00000030,0.55814116,6.539,3.5508,NGIQ-BR-00000024,SFG_R_7_3,0.8726048,NGIQ-BR-00000038,0.02835174,NGIQ-BR-00000022,0.02561401,0.84425306,30.7778,0.97189367,0.02810633,1.622,TRUE,SINGLE_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
247,AREA_SFG3_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG3_SFG,Area SFG3 (SFG) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG3_SFG_LEFT,NGIQ-BR-00000037,MFG_L_7_3,694.39963333,0.23705516,0.07770219,0.3795114,0.32576456,NGIQ-BR-00000033,0.22147005,NGIQ-BR-00000023,0.0155851,1.0704,6.0138,NGIQ-BR-00000033,MFG_L_7_1,0.27755561,NGIQ-BR-00000037,0.27447656,NGIQ-BR-00000023,0.22267137,0.00307905,1.0112,0.81791972,0.18208028,3.5218,FALSE,PROBABILITY_HARDLABEL_DISAGREEMENT,PP_HARDLABEL_TOP1_DISAGREE|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
248,AREA_SFG3_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG3_SFG,Area SFG3 (SFG) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG3_SFG_RIGHT,NGIQ-BR-00000038,MFG_R_7_3,687.87421007,0.35519896,0.07280796,0.39617768,0.27232208,NGIQ-BR-00000024,0.18738302,NGIQ-BR-00000034,0.16781594,1.8956,5.9023,NGIQ-BR-00000038,MFG_R_7_3,0.49688401,NGIQ-BR-00000024,0.24976313,NGIQ-BR-00000034,0.10966583,0.24712088,1.9894,0.87938195,0.12061805,2.8797,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
249,AREA_SFG4_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG,Area SFG4 (SFG) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG_LEFT,NGIQ-BR-00000033,MFG_L_7_1,1438.36048617,0.40054323,0.17216245,0.64654726,0.58064965,NGIQ-BR-00000023,0.12866353,NGIQ-BR-00000021,0.2718797,3.1131,5.8471,NGIQ-BR-00000033,MFG_L_7_1,0.61946791,NGIQ-BR-00000021,0.13140987,NGIQ-BR-00000023,0.09832406,0.48805804,4.714,0.90698713,0.09301287,2.7554,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
250,AREA_SFG4_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG,Area SFG4 (SFG) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG_RIGHT,NGIQ-BR-00000034,MFG_R_7_1,879.22158315,0.52676343,0.09531758,0.51846867,0.37212589,NGIQ-BR-00000038,0.15824022,NGIQ-BR-00000022,0.36852321,3.3289,4.7229,NGIQ-BR-00000034,MFG_R_7_1,0.76752589,NGIQ-BR-00000024,0.0863791,NGIQ-BR-00000038,0.07144499,0.68114679,8.8856,0.96255577,0.03744423,2.0456,TRUE,SINGLE_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
251,AREA_SFS1_SFS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFS1_SFS,Area SFS1 (SFS) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFS1_SFS_LEFT,NGIQ-BR-00000033,MFG_L_7_1,298.50850752,0.46444792,0.03572954,0.34504048,0.15808524,NGIQ-BR-00000037,0.37820382,NGIQ-BR-00000039,0.0862441,1.228,2.9475,NGIQ-BR-00000033,MFG_L_7_1,0.6390579,NGIQ-BR-00000037,0.3228422,NGIQ-BR-00000039,0.00098821,0.3162157,1.9795,0.96290977,0.03709023,1.9075,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
252,AREA_SFS1_SFS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFS1_SFS,Area SFS1 (SFS) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFS1_SFS_RIGHT,NGIQ-BR-00000038,MFG_R_7_3,668.27974086,0.57165917,0.07073399,0.45997493,0.27588428,NGIQ-BR-00000034,0.20339235,NGIQ-BR-00000046,0.36826682,2.8106,2.9412,NGIQ-BR-00000038,MFG_R_7_3,0.82218357,NGIQ-BR-00000034,0.04038966,NGIQ-BR-00000040,0.01158841,0.78179391,20.3563,0.8783776,0.1216224,1.3314,TRUE,SINGLE_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
253,AREA_SFS2_SFS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFS2_SFS,Area SFS2 (SFS) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFS2_SFS_LEFT,NGIQ-BR-00000033,MFG_L_7_1,339.36623495,0.61372461,0.04061995,0.41372598,0.18073761,NGIQ-BR-00000037,0.25156248,NGIQ-BR-00000039,0.36216214,2.4397,2.6232,NGIQ-BR-00000033,MFG_L_7_1,0.90920531,NGIQ-BR-00000037,0.0745815,NGIQ-BR-00000039,0.00168518,0.83462381,12.1908,0.98547208,0.01452792,1.3239,TRUE,SINGLE_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
254,AREA_SFS2_SFS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFS2_SFS,Area SFS2 (SFS) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFS2_SFS_RIGHT,NGIQ-BR-00000038,MFG_R_7_3,620.43908023,0.54498015,0.0656703,0.44909405,0.25860919,NGIQ-BR-00000034,0.30123277,NGIQ-BR-00000040,0.24374738,1.8092,3.059,NGIQ-BR-00000038,MFG_R_7_3,0.79698574,NGIQ-BR-00000034,0.1595687,NGIQ-BR-00000040,0.01024247,0.63741703,4.9946,0.9667993,0.0332007,1.6566,TRUE,SINGLE_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
255,AREA_STS1_STS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS1_STS,Area STS1 (STS) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS1_STS_LEFT,NGIQ-BR-00000093,STG_L_6_6,1080.03755255,0.30956004,0.18858681,0.5361996,0.52079457,NGIQ-BR-00000099,0.24379497,NGIQ-BR-00000089,0.06576507,1.2698,5.9014,NGIQ-BR-00000093,STG_L_6_6,0.35908799,NGIQ-BR-00000099,0.32654601,NGIQ-BR-00000089,0.16553551,0.03254198,1.0997,0.93054725,0.06945275,3.7085,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
256,AREA_STS1_STS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS1_STS,Area STS1 (STS) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS1_STS_RIGHT,NGIQ-BR-00000094,STG_R_6_6,1254.86615343,0.42759699,0.22626575,0.74650951,0.68242446,NGIQ-BR-00000100,0.23440088,NGIQ-BR-00000090,0.19319611,1.8242,5.1539,NGIQ-BR-00000100,MTG_R_4_4,0.55727487,NGIQ-BR-00000094,0.2435797,NGIQ-BR-00000134,0.04966388,0.31369518,2.2879,0.90895306,0.09104694,2.8749,FALSE,PROBABILITY_HARDLABEL_DISAGREEMENT,PP_HARDLABEL_TOP1_DISAGREE|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
257,AREA_STS2_STS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS2_STS,Area STS2 (STS) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS2_STS_LEFT,NGIQ-BR-00000099,MTG_L_4_4,1442.48884015,0.37048601,0.21257973,0.62429439,0.57310734,NGIQ-BR-00000093,0.21367021,NGIQ-BR-00000095,0.15681579,1.7339,5.8677,NGIQ-BR-00000099,MTG_L_4_4,0.47663379,NGIQ-BR-00000093,0.26383066,NGIQ-BR-00000095,0.11179456,0.21280314,1.8066,0.95229931,0.04770069,3.8391,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
258,AREA_STS2_STS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS2_STS,Area STS2 (STS) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS2_STS_RIGHT,NGIQ-BR-00000100,MTG_R_4_4,2047.85215118,0.45862073,0.24451716,0.64881453,0.57901952,NGIQ-BR-00000094,0.20598496,NGIQ-BR-00000096,0.25263578,2.2265,5.3434,NGIQ-BR-00000100,MTG_R_4_4,0.68059478,NGIQ-BR-00000096,0.09384559,NGIQ-BR-00000092,0.07371185,0.58674919,7.2523,0.9570138,0.0429862,2.8567,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
259,AREA_TEI_STG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TEI_STG,Area TeI (STG) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TEI_STG_LEFT,NGIQ-BR-00000087,STG_L_6_3,395.147787,0.57972713,0.05114703,0.44704702,0.17955565,NGIQ-BR-00000091,0.16036229,NGIQ-BR-00000077,0.41936484,3.6151,3.2981,NGIQ-BR-00000087,STG_L_6_3,0.70772378,NGIQ-BR-00000091,0.05509018,NGIQ-BR-00000077,0.04104958,0.6526336,12.8466,0.84520209,0.15479791,1.9931,TRUE,SINGLE_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
260,AREA_TEI_STG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TEI_STG,Area TeI (STG) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TEI_STG_RIGHT,NGIQ-BR-00000088,STG_R_6_3,727.06873508,0.67939814,0.11030614,0.58319894,0.3604059,NGIQ-BR-00000092,0.10530325,NGIQ-BR-00000086,0.57409489,6.4518,2.7626,NGIQ-BR-00000088,STG_R_6_3,0.81432878,NGIQ-BR-00000092,0.07269414,NGIQ-BR-00000014,0.01281054,0.74163465,11.2021,0.91538569,0.08461431,1.5973,TRUE,SINGLE_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
261,AREA_TE_1_0_HESCHL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_0_HESCHL,Area Te 1.0 (HESCHL) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_0_HESCHL_LEFT,NGIQ-BR-00000087,STG_L_6_3,543.37464335,0.57331396,0.07033318,0.46724076,0.2395375,NGIQ-BR-00000165,0.17465972,NGIQ-BR-00000085,0.39865424,3.2825,4.145,NGIQ-BR-00000087,STG_L_6_3,0.63025018,NGIQ-BR-00000165,0.18634954,NGIQ-BR-00000153,0.08708693,0.44390064,3.3821,0.96261627,0.03738373,2.7768,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
262,AREA_TE_1_0_HESCHL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_0_HESCHL,Area Te 1.0 (HESCHL) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_0_HESCHL_RIGHT,NGIQ-BR-00000088,STG_R_6_3,499.03279708,0.55053885,0.07571001,0.42951667,0.2508956,NGIQ-BR-00000086,0.25270071,NGIQ-BR-00000166,0.29783814,2.1786,3.8867,NGIQ-BR-00000088,STG_R_6_3,0.66621607,NGIQ-BR-00000166,0.16805799,NGIQ-BR-00000086,0.06636805,0.49815808,3.9642,0.97218078,0.02781922,2.7303,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
263,AREA_TE_1_1_HESCHL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_1_HESCHL,Area Te 1.1 (HESCHL) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_1_HESCHL_LEFT,NGIQ-BR-00000087,STG_L_6_3,488.13158695,0.5045582,0.06318264,0.39047356,0.21284425,NGIQ-BR-00000153,0.17519943,NGIQ-BR-00000085,0.32935877,2.8799,3.8787,NGIQ-BR-00000087,STG_L_6_3,0.4743694,NGIQ-BR-00000153,0.19956813,NGIQ-BR-00000013,0.08722223,0.27480127,2.377,0.84748017,0.15251983,3.1364,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
264,AREA_TE_1_1_HESCHL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_1_HESCHL,Area Te 1.1 (HESCHL) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_1_HESCHL_RIGHT,NGIQ-BR-00000088,STG_R_6_3,352.16329468,0.40582747,0.05342793,0.30314626,0.17705933,NGIQ-BR-00000086,0.33648944,NGIQ-BR-00000154,0.06933803,1.2061,3.5647,NGIQ-BR-00000088,STG_R_6_3,0.37445984,NGIQ-BR-00000086,0.21597323,NGIQ-BR-00000154,0.20363194,0.15848661,1.7338,0.89409412,0.10590588,3.6718,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
265,AREA_TE_1_2_HESCHL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_2_HESCHL,Area Te 1.2 (HESCHL) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_2_HESCHL_LEFT,NGIQ-BR-00000087,STG_L_6_3,312.72084958,0.50220765,0.04047787,0.34594443,0.14182669,NGIQ-BR-00000077,0.39311324,NGIQ-BR-00000091,0.1090944,1.2775,3.8417,NGIQ-BR-00000087,STG_L_6_3,0.53269551,NGIQ-BR-00000077,0.38875789,NGIQ-BR-00000165,0.0600008,0.14393762,1.3703,0.99426381,0.00573619,2.5631,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
266,AREA_TE_1_2_HESCHL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_2_HESCHL,Area Te 1.2 (HESCHL) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_2_HESCHL_RIGHT,NGIQ-BR-00000088,STG_R_6_3,341.99400827,0.75180027,0.05188511,0.45397907,0.18186886,NGIQ-BR-00000078,0.11783065,NGIQ-BR-00000086,0.63396963,6.3803,2.869,NGIQ-BR-00000088,STG_R_6_3,0.94972983,NGIQ-BR-00000078,0.01669888,NGIQ-BR-00000166,0.01208403,0.93303095,56.8739,0.98855984,0.01144016,1.2466,TRUE,SINGLE_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
267,AREA_TE_2_1_STG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_1_STG,Area Te 2.1 (STG) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_1_STG_LEFT,NGIQ-BR-00000087,STG_L_6_3,648.38701751,0.43580331,0.08392574,0.41867389,0.27101114,NGIQ-BR-00000085,0.19445367,NGIQ-BR-00000165,0.24134964,2.2412,5.1798,NGIQ-BR-00000087,STG_L_6_3,0.50740275,NGIQ-BR-00000165,0.16580687,NGIQ-BR-00000085,0.10281437,0.34159588,3.0602,0.89798795,0.10201205,3.8096,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
268,AREA_TE_2_1_STG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_1_STG,Area Te 2.1 (STG) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_1_STG_RIGHT,NGIQ-BR-00000088,STG_R_6_3,319.23570473,0.3537679,0.04843237,0.27999649,0.16106156,NGIQ-BR-00000086,0.30649506,NGIQ-BR-00000090,0.04727284,1.1542,4.1521,NGIQ-BR-00000088,STG_R_6_3,0.40234269,NGIQ-BR-00000086,0.30401261,NGIQ-BR-00000090,0.10175178,0.09833008,1.3234,0.8797884,0.1202116,3.4954,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
