canonical_g4_id,canonical_g4_name,hemisphere,spatial_component_id,spatial_asset_file,spatial_evidence_status,pp_top1_g3,pp_top1_name,pp_top1_g4_weighted,pp_top1_joint_mass,hard_top1_g3,hard_top1_coverage,hard_top2_coverage,hard_top1_top2_margin,hard_total_bna_coverage,bna_uncovered_fraction,effective_target_count,top1_agreement,scientific_decision,decision_reason_code,future_rollup_eligible,future_primary_rollup,decision_policy_version,review_status
NGIQ-BR-00000487,Area IFS2 (IFS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFS2_IFS,AREA_IFS2_IFS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000040,MFG_R_7_4,0.22877773,131.94786725,NGIQ-BR-00000004,0.3325925,0.23682061,0.09577189,0.91598272,0.08401728,4.2799,FALSE,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000488,Area IFS2 (IFS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFS2_IFS,AREA_IFS2_IFS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000047,IFG_L_6_2,0.3293182,129.22844951,NGIQ-BR-00000047,0.48725168,0.11788588,0.36936581,0.84375814,0.15624186,3.6252,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000489,Area IFS1 (IFS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFS1_IFS,AREA_IFS1_IFS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000040,MFG_R_7_4,0.17954917,188.57816704,NGIQ-BR-00000040,0.19628592,0.15599975,0.04028618,0.62167507,0.37832493,4.9965,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000490,Area IFS1 (IFS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFS1_IFS,AREA_IFS1_IFS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000039,MFG_L_7_4,0.34717108,131.07307622,NGIQ-BR-00000039,0.41639574,0.30011051,0.11628523,0.92414187,0.07585813,2.9349,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000491,"Area IFJ2 (IFS, PreCS) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFJ2_IFS_PRECS,AREA_IFJ2_IFS_PRECS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000004,IFG_R_6_1,0.69577176,277.61861023,NGIQ-BR-00000004,0.71730085,0.19783813,0.51946272,0.92803504,0.07196496,1.8161,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000492,"Area IFJ2 (IFS, PreCS) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFJ2_IFS_PRECS,AREA_IFJ2_IFS_PRECS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000035,MFG_L_7_2,0.37821976,452.39248255,NGIQ-BR-00000035,0.36921284,0.3121113,0.05710154,0.92722332,0.07277668,2.9643,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000493,Area IFS3 (IFS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFS3_IFS,AREA_IFS3_IFS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000042,MFG_R_7_5,0.28766515,384.58290536,NGIQ-BR-00000042,0.43314293,0.15950167,0.27364127,0.71493453,0.28506547,2.9931,TRUE,CONFLICT_REVIEW,LOW_DOMINANCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000494,Area IFS3 (IFS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFS3_IFS,AREA_IFS3_IFS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000035,MFG_L_7_2,0.54207351,244.32225703,NGIQ-BR-00000035,0.90096288,0.04913731,0.85182557,0.96205714,0.03794286,1.3159,TRUE,APPROVE_CONTAINED_IN,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000495,"Area IFJ1 (IFS, PreCS) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFJ1_IFS_PRECS,AREA_IFJ1_IFS_PRECS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000004,IFG_R_6_1,0.34757792,296.10591666,NGIQ-BR-00000004,0.48287397,0.29175303,0.19112095,0.89089205,0.10910795,3.1043,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000496,"Area IFJ1 (IFS, PreCS) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFJ1_IFS_PRECS,AREA_IFJ1_IFS_PRECS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000035,MFG_L_7_2,0.38953949,440.23668114,NGIQ-BR-00000035,0.4881682,0.29816646,0.19000174,0.81624959,0.18375041,2.274,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000497,Area MFG2 (MFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG2_MFG,AREA_MFG2_MFG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000038,MFG_R_7_3,0.5988839,762.03726286,NGIQ-BR-00000038,0.71051626,0.21649686,0.4940194,0.9596442,0.0403558,1.9674,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000498,Area MFG2 (MFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG2_MFG,AREA_MFG2_MFG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000037,MFG_L_7_3,0.47703977,475.25485953,NGIQ-BR-00000037,0.78125116,0.12972639,0.65152478,0.9391738,0.0608262,1.7352,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000499,Area 44 (IFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_44_IFG,AREA_44_IFG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000056,IFG_R_6_6,0.34995155,709.68299493,NGIQ-BR-00000056,0.4374228,0.32397318,0.11344962,0.94178496,0.05821504,3.6236,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000500,Area 44 (IFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_44_IFG,AREA_44_IFG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000049,IFG_L_6_3,0.17434541,892.2979442,NGIQ-BR-00000049,0.19384061,0.16823553,0.02560507,0.89579359,0.10420641,7.7164,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000501,Area 45 (IFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_45_IFG,AREA_45_IFG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000048,IFG_R_6_2,0.22831681,1079.20726989,NGIQ-BR-00000048,0.23849956,0.22808807,0.01041149,0.95864757,0.04135243,7.0019,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000502,Area 45 (IFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_45_IFG,AREA_45_IFG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000047,IFG_L_6_2,0.29039333,962.18968131,NGIQ-BR-00000047,0.34086402,0.20620353,0.1346605,0.94387945,0.05612055,5.7776,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000503,Area 8v2 (MFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8V2_MFG,AREA_8V2_MFG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000034,MFG_R_7_1,0.38350755,366.87544342,NGIQ-BR-00000042,0.49959558,0.38816034,0.11143524,0.89456441,0.10543559,2.0722,FALSE,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000504,Area 8v2 (MFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8V2_MFG,AREA_8V2_MFG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000041,MFG_L_7_5,0.37518265,630.17381159,NGIQ-BR-00000041,0.58679276,0.30545561,0.28133715,0.92567043,0.07432957,2.2071,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000505,Area 8v1 (MFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8V1_MFG,AREA_8V1_MFG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000042,MFG_R_7_5,0.26057274,597.66392842,NGIQ-BR-00000042,0.30230103,0.26601713,0.0362839,0.97216556,0.02783444,4.4674,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000506,Area 8v1 (MFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8V1_MFG,AREA_8V1_MFG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000041,MFG_L_7_5,0.43363409,1165.05910358,NGIQ-BR-00000041,0.64313614,0.08400844,0.5591277,0.95451121,0.04548879,2.965,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000507,Area MFG4 (MFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG4_MFG,AREA_MFG4_MFG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000034,MFG_R_7_1,0.43615427,1532.15605335,NGIQ-BR-00000034,0.55964318,0.18560164,0.37404154,0.94320992,0.05679008,3.0834,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000508,Area MFG4 (MFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG4_MFG,AREA_MFG4_MFG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000033,MFG_L_7_1,0.36778929,1334.4059444,NGIQ-BR-00000033,0.45078744,0.36733841,0.08344903,0.93801036,0.06198964,2.9163,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000509,Area MFG1 (MFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG1_MFG,AREA_MFG1_MFG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000038,MFG_R_7_3,0.38623266,430.26541378,NGIQ-BR-00000040,0.45521414,0.35476732,0.10044683,0.9779447,0.0220553,2.8732,FALSE,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000510,Area MFG1 (MFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG1_MFG,AREA_MFG1_MFG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000037,MFG_L_7_3,0.33281448,294.31420766,NGIQ-BR-00000037,0.33956024,0.32411708,0.01544316,0.9741021,0.0258979,2.9989,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000511,Area SFS2 (SFS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFS2_SFS,AREA_SFS2_SFS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000038,MFG_R_7_3,0.54498015,620.43908023,NGIQ-BR-00000038,0.79698574,0.1595687,0.63741703,0.9667993,0.0332007,1.6566,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000512,Area SFS2 (SFS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFS2_SFS,AREA_SFS2_SFS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000033,MFG_L_7_1,0.61372461,339.36623495,NGIQ-BR-00000033,0.90920531,0.0745815,0.83462381,0.98547208,0.01452792,1.3239,TRUE,APPROVE_CONTAINED_IN,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000513,Area 6d3 (SFS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D3_SFS,AREA_6D3_SFS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000026,SFG_R_7_4,0.30053373,654.24389682,NGIQ-BR-00000044,0.34540716,0.28178682,0.06362034,0.87413209,0.12586791,3.5162,FALSE,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000514,Area 6d3 (SFS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D3_SFS,AREA_6D3_SFS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000043,MFG_L_7_6,0.19297978,656.11375167,NGIQ-BR-00000043,0.2344765,0.17623205,0.05824445,0.66731193,0.33268807,4.5393,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000515,Area SFS1 (SFS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFS1_SFS,AREA_SFS1_SFS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000038,MFG_R_7_3,0.57165917,668.27974086,NGIQ-BR-00000038,0.82218357,0.04038966,0.78179391,0.8783776,0.1216224,1.3314,TRUE,APPROVE_CONTAINED_IN,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000516,Area SFS1 (SFS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFS1_SFS,AREA_SFS1_SFS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000033,MFG_L_7_1,0.46444792,298.50850752,NGIQ-BR-00000033,0.6390579,0.3228422,0.3162157,0.96290977,0.03709023,1.9075,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000517,Area SFG3 (SFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG3_SFG,AREA_SFG3_SFG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000038,MFG_R_7_3,0.35519896,687.87421007,NGIQ-BR-00000038,0.49688401,0.24976313,0.24712088,0.87938195,0.12061805,2.8797,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000518,Area SFG3 (SFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG3_SFG,AREA_SFG3_SFG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000037,MFG_L_7_3,0.23705516,694.39963333,NGIQ-BR-00000033,0.27755561,0.27447656,0.00307905,0.81791972,0.18208028,3.5218,FALSE,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000519,"Area MFG5 (MFG, IFG) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG5_MFG_IFG,AREA_MFG5_MFG_IFG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000040,MFG_R_7_4,0.40059565,810.00926116,NGIQ-BR-00000040,0.45687914,0.3321672,0.12471194,0.96211253,0.03788747,2.9464,TRUE,CONFLICT_REVIEW,PARTIAL_TARGET_EVIDENCE_INCONSISTENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000520,"Area MFG5 (MFG, IFG) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG5_MFG_IFG,AREA_MFG5_MFG_IFG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000039,MFG_L_7_4,0.68579409,1004.23913773,NGIQ-BR-00000039,0.90547996,0.06598195,0.83949801,0.97474126,0.02525874,1.3157,TRUE,APPROVE_CONTAINED_IN,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000521,Area SFG2 (SFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG,AREA_SFG2_SFG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000024,SFG_R_7_3,0.65890706,1415.77237386,NGIQ-BR-00000024,0.8726048,0.02835174,0.84425306,0.97189367,0.02810633,1.622,TRUE,APPROVE_CONTAINED_IN,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000522,Area SFG2 (SFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG,AREA_SFG2_SFG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000023,SFG_L_7_3,0.63533025,931.48942109,NGIQ-BR-00000023,0.88076116,0.03022185,0.8505393,0.96315452,0.03684548,1.5102,TRUE,APPROVE_CONTAINED_IN,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000523,Area 8d2 (SFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D2_SFG,AREA_8D2_SFG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000022,SFG_R_7_2,0.54562311,660.50114593,NGIQ-BR-00000022,0.63090975,0.18603654,0.4448732,0.84632045,0.15367955,1.9552,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000524,Area 8d2 (SFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D2_SFG,AREA_8D2_SFG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000021,SFG_L_7_2,0.48361674,854.04944444,NGIQ-BR-00000021,0.60810518,0.28972519,0.31837999,0.91984566,0.08015434,2.1031,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000525,Area 8d1 (SFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D1_SFG,AREA_8D1_SFG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000022,SFG_R_7_2,0.34634593,496.09558132,NGIQ-BR-00000022,0.45698876,0.24420061,0.21278816,0.97583301,0.02416699,3.3216,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000526,Area 8d1 (SFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_8D1_SFG,AREA_8D1_SFG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000021,SFG_L_7_2,0.47311355,634.73354049,NGIQ-BR-00000021,0.66113911,0.27183469,0.38930442,0.97639328,0.02360672,2.1667,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000527,Area SFG4 (SFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG,AREA_SFG4_SFG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000034,MFG_R_7_1,0.52676343,879.22158315,NGIQ-BR-00000034,0.76752589,0.0863791,0.68114679,0.96255577,0.03744423,2.0456,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000528,Area SFG4 (SFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG,AREA_SFG4_SFG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000033,MFG_L_7_1,0.40054323,1438.36048617,NGIQ-BR-00000033,0.61946791,0.13140987,0.48805804,0.90698713,0.09301287,2.7554,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000529,Area Fo6 (OFC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO6_OFC,AREA_FO6_OFC_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000060,OrG_R_6_2,0.40153353,623.60647268,NGIQ-BR-00000060,0.45443583,0.36829911,0.08613672,0.97242631,0.02757369,3.0799,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000530,Area Fo6 (OFC) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO6_OFC,AREA_FO6_OFC_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000067,OrG_L_6_6,0.36839011,480.08494624,NGIQ-BR-00000067,0.44947099,0.3767327,0.0727383,0.97851663,0.02148337,3.3049,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000531,Area Fo5 (OFC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO5_OFC,AREA_FO5_OFC_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000046,MFG_R_7_7,0.38121001,374.54908051,NGIQ-BR-00000046,0.42509616,0.19364175,0.23145441,0.98075841,0.01924159,4.5341,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000532,Area Fo5 (OFC) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO5_OFC,AREA_FO5_OFC_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000045,MFG_L_7_7,0.47353033,298.50309942,NGIQ-BR-00000045,0.57650447,0.1977801,0.37872437,0.98427538,0.01572462,3.493,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
