canonical_g4_id,canonical_g4_name,hemisphere,spatial_component_id,relation,target_g3_id,target_coverage,source_pp_top1_g4_weighted,source_hard_total_bna_coverage,source_bna_uncovered_fraction,decision_reason_code,future_rollup_eligible,future_primary_rollup,decision_policy_version,preliminary_relation_status
NGIQ-BR-00000406,Area Op2 (POperc) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP2_POPERC,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000013,0.533763,0.43756537,0.79396754,0.20603246,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000405,Area Op2 (POperc) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP2_POPERC,PARTIAL_OVERLAP,NGIQ-BR-00000154,0.272526,0.35960124,0.8157319,0.1842681,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000405,Area Op2 (POperc) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP2_POPERC,PARTIAL_OVERLAP,NGIQ-BR-00000014,0.460407,0.35960124,0.8157319,0.1842681,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000408,Area Op3 (POperc) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP3_POPERC,PARTIAL_OVERLAP,NGIQ-BR-00000165,0.435534,0.42504323,0.84911142,0.15088858,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000408,Area Op3 (POperc) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP3_POPERC,PARTIAL_OVERLAP,NGIQ-BR-00000177,0.372509,0.42504323,0.84911142,0.15088858,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000407,Area Op3 (POperc) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP3_POPERC,PARTIAL_OVERLAP,NGIQ-BR-00000166,0.499415,0.54618549,0.78758141,0.21241859,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000407,Area Op3 (POperc) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP3_POPERC,PARTIAL_OVERLAP,NGIQ-BR-00000178,0.237184,0.54618549,0.78758141,0.21241859,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000410,Area Op4 (POperc) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP4_POPERC,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000165,0.732482,0.67357837,0.89957777,0.10042223,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000409,Area Op4 (POperc) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP4_POPERC,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000166,0.542029,0.46216805,0.95224786,0.04775214,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000478,Area Op5 (Frontal Operculum) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP5_FRONTAL_OPERCULUM,PARTIAL_OVERLAP,NGIQ-BR-00000077,0.493571,0.54327216,0.79624768,0.20375232,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000478,Area Op5 (Frontal Operculum) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP5_FRONTAL_OPERCULUM,PARTIAL_OVERLAP,NGIQ-BR-00000165,0.163715,0.54327216,0.79624768,0.20375232,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000477,Area Op5 (Frontal Operculum) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP5_FRONTAL_OPERCULUM,PARTIAL_OVERLAP,NGIQ-BR-00000078,0.478827,0.55596755,0.88254828,0.11745172,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000477,Area Op5 (Frontal Operculum) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP5_FRONTAL_OPERCULUM,PARTIAL_OVERLAP,NGIQ-BR-00000166,0.254236,0.55596755,0.88254828,0.11745172,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000476,Area Op6 (Frontal Operculum) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP6_FRONTAL_OPERCULUM,PARTIAL_OVERLAP,NGIQ-BR-00000055,0.182006,0.43523444,0.88494274,0.11505726,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000476,Area Op6 (Frontal Operculum) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP6_FRONTAL_OPERCULUM,PARTIAL_OVERLAP,NGIQ-BR-00000077,0.427405,0.43523444,0.88494274,0.11505726,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000475,Area Op6 (Frontal Operculum) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP6_FRONTAL_OPERCULUM,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000078,0.528666,0.55147837,0.94954483,0.05045517,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000479,Area Op7 (Frontal Operculum) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP7_FRONTAL_OPERCULUM,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000054,0.584581,0.64235579,0.8719277,0.1280723,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000484,Area Op8 (Frontal Operculum) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP8_FRONTAL_OPERCULUM,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000053,0.727313,0.60158398,0.88569155,0.11430845,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000483,Area Op8 (Frontal Operculum) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP8_FRONTAL_OPERCULUM,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000054,0.780794,0.71187894,0.93754144,0.06245856,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000481,Area Op9 (Frontal Operculum) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP9_FRONTAL_OPERCULUM,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000054,0.590677,0.50372459,0.90169149,0.09830851,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000650,Area p32 (pACC) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_P32_PACC,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000031,0.51366,0.45679932,0.91064422,0.08935578,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000649,Area p32 (pACC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_P32_PACC,PARTIAL_OVERLAP,NGIQ-BR-00000030,0.155149,0.37272752,0.89157262,0.10842738,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000649,Area p32 (pACC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_P32_PACC,PARTIAL_OVERLAP,NGIQ-BR-00000032,0.406256,0.37272752,0.89157262,0.10842738,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000649,Area p32 (pACC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_P32_PACC,PARTIAL_OVERLAP,NGIQ-BR-00000058,0.290187,0.37272752,0.89157262,0.10842738,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000414,Area PFcm (IPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFCM_IPL,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000153,0.610556,0.5223056,0.91862196,0.08137804,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000413,Area PFcm (IPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFCM_IPL,APPROVE_CONTAINED_IN,NGIQ-BR-00000154,0.890025,0.81092418,0.95410276,0.04589724,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000420,Area PFm (IPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFM_IPL,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000149,0.678152,0.50765545,0.96677919,0.03322081,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000419,Area PFm (IPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFM_IPL,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000150,0.74558,0.49779462,0.96105772,0.03894228,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000424,Area PFop (IPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFOP_IPL,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000153,0.521684,0.45957342,0.91581491,0.08418509,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000418,Area PFt (IPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFT_IPL,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000147,0.562207,0.49932633,0.91424799,0.08575201,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000417,Area PFt (IPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFT_IPL,PARTIAL_OVERLAP,NGIQ-BR-00000148,0.433055,0.44284775,0.92387108,0.07612892,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000417,Area PFt (IPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFT_IPL,PARTIAL_OVERLAP,NGIQ-BR-00000168,0.326063,0.44284775,0.92387108,0.07612892,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000412,Area PF (IPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL,PARTIAL_OVERLAP,NGIQ-BR-00000147,0.241379,0.34859559,0.97574757,0.02425243,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000412,Area PF (IPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL,PARTIAL_OVERLAP,NGIQ-BR-00000149,0.408242,0.34859559,0.97574757,0.02425243,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000412,Area PF (IPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL,PARTIAL_OVERLAP,NGIQ-BR-00000153,0.262139,0.34859559,0.97574757,0.02425243,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000411,Area PF (IPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000154,0.516137,0.41943296,0.9847056,0.0152944,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000416,Area PGa (IPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGA_IPL,PARTIAL_OVERLAP,NGIQ-BR-00000145,0.227568,0.36940559,0.9673355,0.0326645,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000416,Area PGa (IPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGA_IPL,PARTIAL_OVERLAP,NGIQ-BR-00000149,0.366401,0.36940559,0.9673355,0.0326645,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000416,Area PGa (IPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGA_IPL,PARTIAL_OVERLAP,NGIQ-BR-00000151,0.322453,0.36940559,0.9673355,0.0326645,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000415,Area PGa (IPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGA_IPL,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000152,0.544787,0.41171985,0.9648764,0.0351236,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000422,Area PGp (IPL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGP_IPL,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000151,0.650514,0.46890775,0.97175796,0.02824204,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000421,Area PGp (IPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGP_IPL,PARTIAL_OVERLAP,NGIQ-BR-00000012,0.315796,0.32351679,0.98524799,0.01475201,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000421,Area PGp (IPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGP_IPL,PARTIAL_OVERLAP,NGIQ-BR-00000146,0.243417,0.32351679,0.98524799,0.01475201,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000421,Area PGp (IPL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGP_IPL,PARTIAL_OVERLAP,NGIQ-BR-00000152,0.405399,0.32351679,0.98524799,0.01475201,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000588,Area Ph1 (PhG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH1_PHG,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000199,0.65942,0.51152576,0.86322797,0.13677203,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000587,Area Ph1 (PhG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH1_PHG,PARTIAL_OVERLAP,NGIQ-BR-00000118,0.438215,0.42701511,0.96724554,0.03275446,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000587,Area Ph1 (PhG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH1_PHG,PARTIAL_OVERLAP,NGIQ-BR-00000200,0.501913,0.42701511,0.96724554,0.03275446,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000592,Area Ph3 (PhG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH3_PHG,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000199,0.760571,0.59060666,0.96620213,0.03379787,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000591,Area Ph3 (PhG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH3_PHG,APPROVE_CONTAINED_IN,NGIQ-BR-00000200,0.880439,0.76899014,0.98326256,0.01673744,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000646,Area s32 (sACC) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_S32_SACC,PARTIAL_OVERLAP,NGIQ-BR-00000057,0.192939,0.32242273,0.91223162,0.08776838,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000646,Area s32 (sACC) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_S32_SACC,PARTIAL_OVERLAP,NGIQ-BR-00000065,0.384745,0.32242273,0.91223162,0.08776838,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000646,Area s32 (sACC) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_S32_SACC,PARTIAL_OVERLAP,NGIQ-BR-00000193,0.332813,0.32242273,0.91223162,0.08776838,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000645,Area s32 (sACC) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_S32_SACC,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000058,0.713236,0.58362909,0.96517187,0.03482813,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000522,Area SFG2 (SFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG,APPROVE_CONTAINED_IN,NGIQ-BR-00000023,0.880761,0.63533025,0.96315452,0.03684548,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000521,Area SFG2 (SFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG2_SFG,APPROVE_CONTAINED_IN,NGIQ-BR-00000024,0.872605,0.65890706,0.97189367,0.02810633,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000517,Area SFG3 (SFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG3_SFG,PARTIAL_OVERLAP,NGIQ-BR-00000024,0.249763,0.35519896,0.87938195,0.12061805,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000517,Area SFG3 (SFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG3_SFG,PARTIAL_OVERLAP,NGIQ-BR-00000038,0.496884,0.35519896,0.87938195,0.12061805,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000528,Area SFG4 (SFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000033,0.619468,0.40054323,0.90698713,0.09301287,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000527,Area SFG4 (SFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFG4_SFG,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000034,0.767526,0.52676343,0.96255577,0.03744423,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000516,Area SFS1 (SFS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFS1_SFS,PARTIAL_OVERLAP,NGIQ-BR-00000033,0.639058,0.46444792,0.96290977,0.03709023,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000516,Area SFS1 (SFS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFS1_SFS,PARTIAL_OVERLAP,NGIQ-BR-00000037,0.322842,0.46444792,0.96290977,0.03709023,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000515,Area SFS1 (SFS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFS1_SFS,APPROVE_CONTAINED_IN,NGIQ-BR-00000038,0.822184,0.57165917,0.8783776,0.1216224,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000512,Area SFS2 (SFS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFS2_SFS,APPROVE_CONTAINED_IN,NGIQ-BR-00000033,0.909205,0.61372461,0.98547208,0.01452792,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000511,Area SFS2 (SFS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_SFS2_SFS,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000038,0.796986,0.54498015,0.9667993,0.0332007,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000572,Area STS1 (STS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS1_STS,PARTIAL_OVERLAP,NGIQ-BR-00000089,0.165536,0.30956004,0.93054725,0.06945275,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000572,Area STS1 (STS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS1_STS,PARTIAL_OVERLAP,NGIQ-BR-00000093,0.359088,0.30956004,0.93054725,0.06945275,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000572,Area STS1 (STS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS1_STS,PARTIAL_OVERLAP,NGIQ-BR-00000099,0.326546,0.30956004,0.93054725,0.06945275,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000570,Area STS2 (STS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS2_STS,PARTIAL_OVERLAP,NGIQ-BR-00000093,0.263831,0.37048601,0.95229931,0.04770069,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000570,Area STS2 (STS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS2_STS,PARTIAL_OVERLAP,NGIQ-BR-00000099,0.476634,0.37048601,0.95229931,0.04770069,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000569,Area STS2 (STS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS2_STS,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000100,0.680595,0.45862073,0.9570138,0.0429862,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000598,Area TeI (STG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TEI_STG,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000087,0.707724,0.57972713,0.84520209,0.15479791,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000597,Area TeI (STG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TEI_STG,APPROVE_CONTAINED_IN,NGIQ-BR-00000088,0.814329,0.67939814,0.91538569,0.08461431,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
